Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0459_c	s_0410_c + s_0793_c + s_1559_c  -> s_0633_c + s_1541_c 	CCM_08634 or CCM_09317	  0.00	1000.00	  0.00
r_0462_c	s_0745_c + s_0943_c  -> s_0190_c + s_0633_c 	CCM_03203 or CCM_03697	  0.00	1000.00	  0.00
r_0463_c	s_0773_c + s_0803_c  -> s_0563_c 	CCM_03522	  0.00	1000.00	  0.00
r_0466_c	s_0568_c + s_1207_c  -> s_0335_c + s_0793_c + s_1212_c 	CCM_06983	  0.00	1000.00	  0.00
r_0467_c	s_0568_c  <=> s_0557_c 	CCM_09292	-1000.00	1000.00	  0.00
r_0468_c	s_0434_c + s_0991_c  -> s_0394_c + s_0986_c 	CCM_02626	  0.00	1000.00	  0.00
r_0469_c	s_0793_c + s_0991_c  -> s_0456_c + s_0734_c 	CCM_06124 or CCM_08740 or CCM_08965	  0.00	1000.00	  0.00
r_0470_c	s_0803_c + s_0991_c + s_1198_c  -> s_0180_c + s_0419_c + s_0793_c + s_1203_c 	CCM_09444	  0.00	1000.00	  0.00
r_0471_c	s_0180_c + s_0419_c + s_0793_c + s_1212_c  -> s_0803_c + s_0991_c + s_1207_c 	CCM_01384	  0.00	1000.00	  0.00
r_0472_c	s_0180_c + s_0793_c + s_0999_c + s_1203_c  -> 2 s_0991_c + s_1198_c 	CCM_03495	  0.00	1000.00	  0.00
r_0473_c	s_0793_c + s_0986_c + s_1212_c  -> s_0997_c + s_1207_c + s_1322_c 	CCM_01989	  0.00	1000.00	  0.00
r_0476_c	s_0419_c + s_0434_c + s_0991_c  -> s_0394_c + s_0793_c + s_0999_c + s_1322_c 	CCM_05697 or CCM_08119	  0.00	1000.00	  0.00
r_0477_c	s_0557_c + s_0999_c  -> s_0412_c + s_0991_c 	CCM_07033	  0.00	1000.00	  0.00
r_0478_c	s_0434_c + s_0999_c + s_1590_c  -> s_0423_c + s_0633_c + s_0747_c 	CCM_05656 or CCM_05672	  0.00	1000.00	  0.00
r_0479_c	s_0434_c + s_0991_c + s_1591_c  -> s_0423_c + s_0633_c + s_0748_c 	CCM_00895 or CCM_01939 or CCM_07973 or CCM_09428	  0.00	1000.00	  0.00
r_0481_c	s_0754_c + s_0793_c + s_1212_c  -> 2 s_0750_c + s_1207_c 	( CCM_09072 and CCM_09201 ) or ( CCM_09582 and CCM_09201 )	  0.00	1000.00	  0.00
r_0483_c	2 s_0750_c + s_0837_c  <=> s_0754_c + 2 s_0803_c 	CCM_03086 or CCM_09072 or CCM_09582	-1000.00	1000.00	  0.00
r_0486_c	s_0764_c + s_1198_c + s_1322_c  <=> s_0075_c + s_0793_c + s_1203_c 	CCM_04549	-1000.00	1000.00	  0.00
r_0487_c	s_0765_c + s_1207_c  -> s_0771_c + s_0793_c + s_1212_c 	CCM_01682 or CCM_06560	  0.00	1000.00	  0.00
r_0488_c	s_0434_c + s_0765_c  -> s_0394_c + s_0767_c + s_0793_c 	CCM_01737	  0.00	1000.00	  0.00
r_0491_c	s_0629_c + s_0793_c + s_1203_c  -> s_0767_c + s_1198_c 	CCM_03540	  0.00	1000.00	  0.00
r_0502_c	s_1039_c + s_1487_c  <=> s_0306_c + s_0803_c + s_1003_c 	CCM_00764 or CCM_01317	-1000.00	1000.00	  0.00
r_0511_c	s_0773_c + s_1322_c  -> s_0567_c 	CCM_04198	  0.00	1000.00	  0.00
r_0512_c	s_0434_c + s_1003_c + s_1593_c  -> s_0423_c + s_0633_c + s_0757_c 	CCM_02628 or CCM_04685	  0.00	1000.00	  0.00
r_0514_c	s_0434_c + s_0803_c + s_0999_c + s_1565_c  -> s_0423_c + s_0633_c + s_0782_c + 2 s_0793_c + s_0991_c 	CCM_02731	  0.00	1000.00	  0.00
r_0520_c	s_0334_c + s_1351_c  <=> s_0337_c 	CCM_02937	-1000.00	1000.00	  0.00
r_0524_c	s_0785_c + s_0803_c  -> s_0346_c + s_0722_c + s_0793_c 	CCM_02050 or CCM_03947 or CCM_07967	  0.00	1000.00	  0.00
r_0525_c	s_0785_c + 3 s_0803_c  -> s_0141_c + s_0633_c + s_0722_c + 2 s_0793_c 	CCM_09652	  0.00	1000.00	  0.00
r_0526_c	s_0787_c + s_0793_c + s_0803_c  -> s_0357_c + s_0419_c 	CCM_01454 or CCM_02996	  0.00	1000.00	  0.00
r_0527_c	s_0787_c + s_1386_c  -> s_0633_c + s_0782_c 	CCM_00088 or CCM_05303	  0.00	1000.00	  0.00
r_0528_c	s_0434_c + s_0782_c  -> s_0394_c + s_0739_c 	CCM_00231 or CCM_03107	  0.00	1000.00	  0.00
r_0529_c	s_0586_c + s_0782_c  <=> s_0582_c + s_0739_c 	CCM_00231 or CCM_03107	-1000.00	1000.00	  0.00
r_0533_c	s_0434_c + s_0553_c  -> s_0394_c + s_0557_c + s_0793_c 	CCM_03320 or CCM_04278 or CCM_04625 or CCM_06280 or CCM_08316	  0.00	1000.00	  0.00
r_0534_c	s_0434_c + s_0563_c  -> s_0394_c + s_0568_c + s_0793_c 	CCM_03320 or CCM_04278 or CCM_04625 or CCM_06280 or CCM_08316	  0.00	1000.00	  0.00
r_0535_c	s_0434_c + s_0571_c  -> s_0394_c + s_0574_c + s_0793_c 	CCM_03320 or CCM_04278 or CCM_04625 or CCM_06280 or CCM_08316	  0.00	1000.00	  0.00
r_0536_c	s_0803_c + s_1010_c + 2 s_1198_c  -> 3 s_0793_c + s_1006_c + 2 s_1203_c 	CCM_05425	  0.00	1000.00	  0.00
r_0538_c	s_0207_c + s_0991_c  -> s_0180_c + s_1011_c 	CCM_04239	  0.00	1000.00	  0.00
r_0539_c	s_0434_c + s_1006_c + s_1594_c  -> s_0423_c + s_0633_c + s_0832_c 	CCM_02343	  0.00	1000.00	  0.00
r_0541_c	s_1006_c + s_1416_c  -> s_0793_c + s_1183_c + s_1413_c 	CCM_06888	  0.00	1000.00	  0.00
r_0543_c	s_0180_c + s_0373_c + s_0803_c  -> s_0529_c + s_0793_c + s_0834_c 	CCM_06007	  0.00	1000.00	  0.00
r_0546_c	s_0793_c + s_0978_c + s_1203_c  -> s_1014_c + s_1198_c 	CCM_00332	  0.00	1000.00	  0.00
r_0547_c	s_0793_c + s_0978_c + s_1212_c  -> s_1014_c + s_1207_c 	CCM_00332	  0.00	1000.00	  0.00
r_0548_c	s_0434_c + s_1014_c  -> s_0394_c + s_0793_c + s_1238_c 	CCM_09223	  0.00	1000.00	  0.00
r_0549_c	s_0373_c + s_1014_c  -> s_0529_c + s_1233_c 	CCM_01130 or CCM_06127 or CCM_09306	  0.00	1000.00	  0.00
r_0550_c	s_0837_c + s_1616_c  -> 2 s_0803_c + s_1620_c 	( CCM_00029 and CCM_03275 ) or CCM_03643	  0.00	1000.00	  0.00
r_0553_c	s_0033_c + s_0803_c  -> s_0025_c + s_0750_c + s_0793_c 	CCM_05589	  0.00	1000.00	  0.00
r_0556_c	s_0310_c + s_0434_c  -> s_0293_c + s_0394_c + s_0793_c 	CCM_01506	  0.00	1000.00	  0.00
r_0557_c	s_0803_c + 4 s_1372_c  -> 4 s_0419_c + s_1378_c 	CCM_01870 or CCM_09407	  0.00	1000.00	  0.00
r_0558_c	s_0218_c + 2 s_0793_c + 2 s_1212_c  -> s_0028_c + s_0529_c + 2 s_1207_c 	CCM_04994	  0.00	1000.00	  0.00
r_0559_c	s_0367_c + s_0373_c + s_0803_c  -> s_0218_c + s_0529_c + s_0793_c 	CCM_00310	  0.00	1000.00	  0.00
r_0562_c	s_0843_c + s_1386_c  -> s_0633_c + s_0849_c 	CCM_05303	  0.00	1000.00	  0.00
r_0563_c	s_0312_c + s_0999_c  -> s_0403_c + s_0550_c + s_0793_c + s_0991_c 	CCM_04678	  0.00	1000.00	  0.00
r_0564_c	s_0550_c  -> s_0207_c + s_0803_c 	CCM_03120	  0.00	1000.00	  0.00
r_0565_c	s_0803_c + s_0849_c + s_1198_c  -> s_0793_c + s_1203_c + s_1565_c 	CCM_05418	  0.00	1000.00	  0.00
r_0566_c	s_0076_c + s_0793_c  -> s_0086_c + s_0456_c + s_0803_c 	CCM_07240	  0.00	1000.00	  0.00
r_0567_c	s_0793_c + s_0855_c  -> s_0456_c + s_0850_c 	CCM_01231	  0.00	1000.00	  0.00
r_0568_c	s_0633_c + s_0803_c  -> s_0793_c + 2 s_1322_c 	CCM_06284 or CCM_08573	  0.00	1000.00	  0.00
r_0570_c	s_1365_c  <=> s_0803_c + s_0849_c 	CCM_05543	-1000.00	1000.00	  0.00
r_0659_c	s_0940_c + s_1207_c  <=> s_0180_c + s_0456_c + s_1212_c 	CCM_08506	-1000.00	1000.00	  0.00
r_0662_c	s_0940_c  -> s_0779_c + s_1458_c 	CCM_05551 or CCM_05661	  0.00	1000.00	  0.00
r_0663_c	s_0180_c + s_1016_c  <=> s_0056_c + s_0991_c 	CCM_04689 or CCM_06850 or CCM_09580	-1000.00	1000.00	  0.00
r_0665_c	s_0434_c + s_1016_c + s_1596_c  -> s_0423_c + s_0633_c + s_0847_c 	CCM_04746 or CCM_07464	  0.00	1000.00	  0.00
r_0667_c	s_0943_c  <=> s_1376_c 	CCM_04017	-1000.00	1000.00	  0.00
r_0670_c	s_0803_c + s_1020_c  -> s_0427_c + s_0793_c + s_0955_c 	CCM_02834	  0.00	1000.00	  0.00
r_0675_c	s_0958_c  -> s_0359_c + s_1003_c 	CCM_08747 or CCM_09574	  0.00	1000.00	  0.00
r_0676_c	s_0958_c + s_1207_c  <=> s_0793_c + s_0952_c + s_1212_c 	CCM_00435	-1000.00	1000.00	  0.00
r_0681_c	s_0180_c + s_0677_c  -> s_0282_c + s_0991_c 	CCM_05388 or CCM_07489	  0.00	1000.00	  0.00
r_0690_c	s_1039_c + s_1207_c  -> s_0793_c + s_0960_c + s_1212_c 	CCM_00435	  0.00	1000.00	  0.00
r_0691_c	s_0989_c + s_1198_c  -> s_0793_c + s_1043_c + s_1203_c 	CCM_05393 or CCM_06561 or CCM_09082 or CCM_03621 or CCM_06993	  0.00	1000.00	  0.00
r_0692_c	s_1045_c  -> s_0178_c + s_0419_c 	CCM_00163	  0.00	1000.00	  0.00
r_0694_c	s_1048_c + s_1275_c  -> s_1195_c 	CCM_02833 or CCM_03688 or CCM_06695	  0.00	1000.00	  0.00
r_0697_c	s_0750_c + s_1151_c  -> s_0033_c 	CCM_05095	  0.00	1000.00	  0.00
r_0698_c	s_0037_c  -> s_1059_c 	CCM_09526	  0.00	1000.00	  0.00
r_0699_c	s_0180_c + s_1021_c  <=> s_0291_c + s_0991_c 	CCM_04689 or CCM_06850 or CCM_09580	-1000.00	1000.00	  0.00
r_0701_c	s_0434_c + s_1021_c + s_1598_c  -> s_0423_c + s_0633_c + s_1077_c 	CCM_00227 or CCM_05622	  0.00	1000.00	  0.00
r_0703_c	s_0803_c + s_1079_c  <=> s_0013_c 	CCM_04998	-1000.00	1000.00	  0.00
r_0705_c	s_0803_c + s_1079_c  <=> s_0608_c 	CCM_04998	-1000.00	1000.00	  0.00
r_0707_c	s_0803_c + s_1079_c  <=> s_1081_c 	CCM_04998	-1000.00	1000.00	  0.00
r_0711_c	s_0434_c + s_1025_c + s_1600_c  -> s_0423_c + s_0633_c + s_1099_c 	CCM_00818 or CCM_05434	  0.00	1000.00	  0.00
r_0713_c	s_0066_c + s_1198_c  <=> s_0793_c + s_1203_c + s_1271_c 	CCM_05260 or CCM_05784 or CCM_05876	-1000.00	1000.00	  0.00
r_0716_c	s_0373_c + s_0779_c + s_0803_c  -> s_0066_c + s_0529_c + s_0793_c 	CCM_03131	  0.00	1000.00	  0.00
r_0723_c	s_0574_c  <=> s_0557_c 	CCM_09643	-1000.00	1000.00	  0.00
r_0726_c	s_0434_c + s_0803_c + s_1029_c  -> s_0633_c + s_1322_c + s_1416_c 	CCM_02308	  0.00	1000.00	  0.00
r_0727_c	s_0322_c + s_1012_c  -> s_0793_c + s_1029_c + s_1487_c 	CCM_08535	  0.00	1000.00	  0.00
r_0729_c	s_0434_c + s_1029_c + s_1602_c  -> s_0423_c + s_0633_c + s_1148_c 	CCM_00011 or CCM_07913	  0.00	1000.00	  0.00
r_0731_c	s_0306_c + s_1198_c  -> s_0304_c + s_1203_c 	CCM_02303	  0.00	1000.00	  0.00
r_0735_c	s_0028_c + s_0434_c  -> s_0019_c + s_0394_c + s_0793_c 	CCM_07937	  0.00	1000.00	  0.00
r_0736_c	s_0028_c + s_0539_c  -> s_0019_c + s_0467_c + s_0793_c 	CCM_07937	  0.00	1000.00	  0.00
r_0737_c	s_0028_c + s_0785_c  -> s_0019_c + s_0739_c + s_0793_c 	CCM_07937	  0.00	1000.00	  0.00
r_0738_c	s_0028_c + s_1559_c  -> s_0019_c + s_0793_c + s_1538_c 	CCM_07937	  0.00	1000.00	  0.00
r_0739_c	s_0018_c + s_0434_c  -> s_0394_c + s_0456_c + s_0943_c + s_1322_c 	CCM_08582	  0.00	1000.00	  0.00
r_0757_c	s_0126_c + s_0803_c  -> s_1153_c + s_1322_c 	CCM_02973 or CCM_03351 or CCM_07890	  0.00	1000.00	  0.00
r_0758_c	s_0568_c  -> s_0126_c 	CCM_08408	  0.00	1000.00	  0.00
r_0760_c	s_0373_c + s_0412_c  <=> s_0529_c + s_0793_c + s_1190_c 	CCM_01159 or CCM_06566	-1000.00	1000.00	  0.00
r_0765_c	s_0434_c + s_1198_c  -> s_0394_c + s_0793_c + s_1207_c 	CCM_04929 or CCM_05592 or CCM_06179	  0.00	1000.00	  0.00
r_0767_c	s_0803_c + s_1198_c  -> s_0402_c + s_0793_c + s_1216_c 	CCM_04691 or CCM_05955 or CCM_01648 or CCM_05249	  0.00	1000.00	  0.00
r_0768_c	s_0434_c + s_0591_c + s_0803_c + s_0999_c  -> s_0423_c + s_0633_c + s_0793_c + s_0991_c + s_1198_c 	CCM_04447	  0.00	1000.00	  0.00
r_0769_c	s_0434_c + s_0591_c + s_0803_c + s_0999_c  <=> s_0423_c + s_0633_c + s_0793_c + s_0991_c + s_1198_c 	CCM_04447	-1000.00	1000.00	  0.00
r_0770_c	s_0793_c + s_1203_c + s_1537_c  -> s_1198_c + s_1535_c 	CCM_00400 or CCM_09437	  0.00	1000.00	  0.00
r_0771_c	s_0434_c + s_1203_c  -> s_0394_c + s_0793_c + s_1212_c 	CCM_06179	  0.00	1000.00	  0.00
r_0774_c	s_0793_c + s_1219_c + s_1386_c  -> s_0633_c + s_1222_c 	CCM_07624	  0.00	1000.00	  0.00
r_0781_c	s_0803_c + s_1216_c  -> s_0419_c + s_1219_c 	CCM_04993	  0.00	1000.00	  0.00
r_0783_c	s_0434_c + s_0793_c + s_1224_c  -> s_0633_c + s_1198_c 	CCM_01141 or CCM_02189 or CCM_06858	  0.00	1000.00	  0.00
r_0785_c	s_0434_c + s_0793_c + s_1222_c  -> s_0591_c + s_0633_c 	CCM_01141 or CCM_02189 or CCM_06858	  0.00	1000.00	  0.00
r_0786_c	2 s_0793_c + s_1386_c + s_1403_c  -> s_0456_c + s_0633_c + s_1222_c 	CCM_05219	  0.00	1000.00	  0.00
r_0789_c	s_0739_c + s_0803_c  -> s_0782_c + s_0793_c + s_1322_c 	CCM_00441 or CCM_07752	  0.00	1000.00	  0.00
r_0790_c	s_0803_c + s_1538_c  -> s_0793_c + s_1322_c + s_1545_c 	CCM_00441 or CCM_07752	  0.00	1000.00	  0.00
r_0795_c	s_0434_c + s_0467_c  -> s_0394_c + s_0539_c 	CCM_07126	  0.00	1000.00	  0.00
r_0796_c	s_0434_c + s_0582_c  -> s_0394_c + s_0586_c 	CCM_07126	  0.00	1000.00	  0.00
r_0797_c	s_0434_c + s_0587_c  -> s_0394_c + s_0590_c 	CCM_07126	  0.00	1000.00	  0.00
r_0798_c	s_0434_c + s_0613_c  -> s_0394_c + s_0617_c 	CCM_07126	  0.00	1000.00	  0.00
r_0799_c	s_0434_c + s_0647_c  -> s_0394_c + s_0650_c 	CCM_07126	  0.00	1000.00	  0.00
r_0800_c	s_0434_c + s_0739_c  -> s_0394_c + s_0785_c 	CCM_07126	  0.00	1000.00	  0.00
r_0801_c	s_0434_c + s_0846_c  -> s_0394_c + s_0950_c 	CCM_07126	  0.00	1000.00	  0.00
r_0802_c	s_0434_c + s_0618_c  <=> s_0394_c + s_0639_c 	CCM_07126	-1000.00	1000.00	  0.00
r_0803_c	s_0434_c + s_0652_c  <=> s_0394_c + s_0656_c 	CCM_07126	-1000.00	1000.00	  0.00
r_0811_c	s_0434_c + s_1538_c  -> s_0394_c + s_1559_c 	CCM_07126	  0.00	1000.00	  0.00
r_0812_c	s_1150_c + s_1233_c  -> s_0362_c + s_0793_c + s_1029_c 	CCM_03055 or CCM_08891	  0.00	1000.00	  0.00
r_0813_c	s_0841_c + s_1233_c  -> s_0362_c + s_0793_c + s_1012_c 	CCM_03055 or CCM_08891	  0.00	1000.00	  0.00
r_0815_c	s_0981_c + s_1241_c  <=> s_0793_c + s_0980_c + s_1458_c 	CCM_01210 or CCM_08893	-1000.00	1000.00	  0.00
r_0816_c	s_0455_c + s_1266_c  -> s_0793_c + s_0979_c + s_1322_c 	CCM_08846	  0.00	1000.00	  0.00
r_0817_c	s_0793_c + s_1266_c  -> s_0456_c + s_1389_c 	CCM_07906	  0.00	1000.00	  0.00
r_0819_c	s_0180_c + s_1266_c  -> s_0991_c + s_0997_c 	CCM_07280	  0.00	1000.00	  0.00
r_0820_c	s_0633_c + s_1270_c  <=> s_1269_c + s_1386_c 	CCM_04338 or CCM_05256	-1000.00	1000.00	  0.00
r_0821_c	s_0793_c + s_1270_c  -> s_0456_c + s_1545_c 	CCM_05256	  0.00	1000.00	  0.00
r_0842_c	s_0031_c + s_0434_c  -> s_0017_c + s_0394_c + s_0793_c 	CCM_03267	  0.00	1000.00	  0.00
r_0852_c	s_0434_c + s_1032_c + s_1604_c  -> s_0423_c + s_0633_c + s_1314_c 	( CCM_06198 and CCM_07403 ) or CCM_04421	  0.00	1000.00	  0.00
r_0855_c	s_0302_c + s_0434_c  -> s_0300_c + s_0394_c + 2 s_0793_c + s_1322_c 	CCM_05854 or CCM_07381	  0.00	1000.00	  0.00
r_0882_c	s_1190_c  <=> s_1189_c 	CCM_07039	-1000.00	1000.00	  0.00
r_0883_c	s_0201_c + s_1616_c  -> s_0390_c + 2 s_0793_c + s_1469_c + s_1620_c 	CCM_00029 and CCM_00956	  0.00	1000.00	  0.00
r_0884_c	s_0434_c + s_1271_c  -> s_0394_c + s_0456_c + s_1360_c 	CCM_04470	  0.00	1000.00	  0.00
r_0886_c	s_0434_c + s_0557_c  -> s_0394_c + s_0555_c + s_0793_c 	CCM_03725	  0.00	1000.00	  0.00
r_0887_c	s_0434_c + s_1427_c  -> s_0394_c + s_0793_c + s_1426_c 	CCM_03725	  0.00	1000.00	  0.00
r_0888_c	s_0568_c  <=> s_0567_c 	CCM_02278	-1000.00	1000.00	  0.00
r_0889_c	s_0340_c + s_1207_c  -> s_0456_c + s_0577_c + s_1212_c 	CCM_06873 or CCM_06897	  0.00	1000.00	  0.00
r_0890_c	s_0411_c  <=> s_0412_c 	CCM_07039	-1000.00	1000.00	  0.00
r_0891_c	s_0260_c + s_1198_c  -> s_0258_c + s_0793_c + s_1203_c 	CCM_03938 or CCM_05096 or CCM_07243	  0.00	1000.00	  0.00
r_0892_c	s_0075_c + s_0394_c  <=> s_0260_c + s_0434_c 	CCM_08269	-1000.00	1000.00	  0.00
r_0902_c	s_0573_c  <=> s_0574_c 	CCM_01558	-1000.00	1000.00	  0.00
r_0907_c	s_0415_c  <=> s_1408_c 	CCM_02278	-1000.00	1000.00	  0.00
r_0908_c	s_0434_c + s_0973_c + s_1364_c  -> s_0299_c + s_0394_c + s_0793_c + s_1322_c 	CCM_02686 or CCM_09138	  0.00	1000.00	  0.00
r_0909_c	s_0078_c + s_0803_c  -> s_0077_c 	CCM_05425	  0.00	1000.00	  0.00
r_0910_c	s_0326_c + s_0803_c  -> s_0078_c + s_0633_c + s_0793_c 	CCM_05425	  0.00	1000.00	  0.00
r_0911_c	s_0300_c + s_0434_c + s_0456_c + s_0803_c  -> s_0394_c + s_0793_c + s_1322_c + s_1364_c 	CCM_06867	  0.00	1000.00	  0.00
r_0912_c	s_0120_c + s_0403_c  <=> s_1365_c + s_1487_c 	CCM_05543	-1000.00	1000.00	  0.00
r_0914_c	s_0327_c + s_0434_c + s_1003_c  -> s_0325_c + s_0394_c + s_0793_c + s_1322_c 	CCM_05854 or CCM_07381	  0.00	1000.00	  0.00
r_0915_c	s_0803_c + s_0999_c + s_1386_c  -> s_0327_c + s_0633_c + s_0991_c 	CCM_08738	  0.00	1000.00	  0.00
r_0916_c	s_0434_c + s_1408_c  -> s_0423_c + s_0793_c + s_1386_c 	CCM_00434 or CCM_02500 or ( CCM_04665 and CCM_00434 )	  0.00	1000.00	  0.00
r_0917_c	s_0259_c + s_0803_c  -> s_1039_c + s_1322_c 	CCM_00003 or CCM_00954 or CCM_09635	  0.00	1000.00	  0.00
r_0918_c	s_0258_c + s_0991_c  -> s_0180_c + s_0259_c 	CCM_07814	  0.00	1000.00	  0.00
r_0921_c	s_1367_c  -> s_0161_c + s_1239_c 	CCM_01057	  0.00	1000.00	  0.00
r_0922_c	s_0793_c + s_1212_c + s_1275_c + s_1445_c  -> s_0803_c + s_1207_c + s_1366_c 	CCM_01623	  0.00	1000.00	  0.00
r_0935_c	2 s_0315_c  -> s_0793_c + 2 s_0803_c + s_1372_c 	CCM_00935	  0.00	1000.00	  0.00
r_0939_c	s_1207_c + s_1377_c  -> s_0204_c + s_0456_c + s_1212_c 	CCM_09467	  0.00	1000.00	  0.00
r_0941_c	s_0434_c + s_1035_c + s_1606_c  -> s_0423_c + s_0633_c + s_0793_c + s_1379_c 	CCM_00895 or CCM_01939 or CCM_06645 or CCM_07973	  0.00	1000.00	  0.00
r_0953_c	s_0419_c + 2 s_0803_c + 0.5 s_1275_c + s_1392_c  -> 2 s_0837_c + s_1394_c 	CCM_04235	  0.00	1000.00	  0.00
r_0954_c	s_0803_c + s_1275_c + s_1395_c  -> s_0419_c + s_0837_c + s_1393_c 	CCM_04235	  0.00	1000.00	  0.00
r_0955_c	s_1275_c + s_1398_c  <=> s_0837_c + s_1393_c 	CCM_04235	-1000.00	1000.00	  0.00
r_0956_c	s_1275_c + s_1396_c  -> s_0837_c + s_1392_c 	CCM_04235	  0.00	1000.00	  0.00
r_0958_c	s_0434_c + s_0445_c + s_1399_c  -> s_0394_c + s_0793_c + s_1271_c + s_1322_c 	CCM_02207 or CCM_03243 or CCM_03431	  0.00	1000.00	  0.00
r_0959_c	s_0793_c + s_1399_c  -> s_0359_c + s_0456_c 	CCM_01231	  0.00	1000.00	  0.00
r_0960_c	s_0359_c + s_0793_c + s_1399_c  -> s_0020_c + s_0456_c 	CCM_01231	  0.00	1000.00	  0.00
r_0962_c	s_0394_c + s_0793_c + s_1360_c  -> s_0434_c + s_1399_c 	CCM_06062	  0.00	1000.00	  0.00
r_0965_c	s_0434_c + s_1405_c  -> s_0394_c + s_0714_c + s_0793_c 	CCM_09383	  0.00	1000.00	  0.00
r_0967_c	s_0158_c + s_0314_c  -> s_0328_c + 2 s_0803_c + s_1322_c 	CCM_06814	  0.00	1000.00	  0.00
r_0968_c	2 s_0328_c  -> s_0314_c + s_1405_c 	CCM_06814 or CCM_06886	  0.00	1000.00	  0.00
r_0970_c	s_0434_c + s_1616_c  -> s_0586_c + s_0803_c + s_1620_c 	CCM_00029	  0.00	1000.00	  0.00
r_0971_c	s_0539_c + s_1616_c  -> s_0590_c + s_0803_c + s_1620_c 	CCM_00029	  0.00	1000.00	  0.00
r_0972_c	s_0785_c + s_1616_c  -> s_0617_c + s_0803_c + s_1620_c 	CCM_00029	  0.00	1000.00	  0.00
r_0973_c	s_1559_c + s_1616_c  -> s_0656_c + s_0803_c + s_1620_c 	CCM_00029	  0.00	1000.00	  0.00
r_0974_c	s_0394_c + s_1616_c  -> s_0582_c + s_0803_c + s_1620_c 	CCM_01863 or CCM_05761	  0.00	1000.00	  0.00
r_0976_c	s_0467_c + s_1616_c  -> s_0587_c + s_0803_c + s_1620_c 	CCM_01863 or CCM_05761	  0.00	1000.00	  0.00
r_0978_c	s_0739_c + s_1616_c  -> s_0613_c + s_0803_c + s_1620_c 	CCM_01863 or CCM_05761	  0.00	1000.00	  0.00
r_0982_c	s_0577_c  <=> s_1408_c 	CCM_00462 or CCM_01641 or CCM_08256	-1000.00	1000.00	  0.00
r_0984_c	s_0577_c  <=> s_0581_c 	CCM_09525	-1000.00	1000.00	  0.00
r_0986_c	s_1416_c + s_1568_c  -> s_0699_c + s_0793_c + s_1413_c 	CCM_04684 or CCM_08656	  0.00	1000.00	  0.00
r_0987_c	s_0803_c + s_1421_c  <=> s_0722_c + s_0750_c + s_0793_c 	CCM_01542	-1000.00	1000.00	  0.00
r_0988_c	s_0803_c + s_1038_c + s_1198_c  -> s_0180_c + s_0793_c + s_1025_c + s_1203_c 	CCM_03749 or CCM_04910	  0.00	1000.00	  0.00
r_0989_c	s_0793_c + s_0959_c + s_0991_c + s_1212_c  -> s_0803_c + s_1038_c + s_1207_c 	CCM_00396	  0.00	1000.00	  0.00
r_0990_c	s_1426_c  <=> s_0551_c + s_0629_c 	CCM_00743 or CCM_06361 or CCM_08255	-1000.00	1000.00	  0.00
r_0995_c	s_0434_c + s_1039_c + s_1607_c  -> s_0423_c + s_0633_c + s_1428_c 	CCM_01776 or CCM_03943	  0.00	1000.00	  0.00
r_0996_c	s_0211_c + s_0793_c + s_1212_c  -> s_1207_c + s_1429_c 	CCM_06004 or CCM_07445	  0.00	1000.00	  0.00
r_0997_c	s_0434_c + s_1429_c  -> s_0261_c + s_0394_c + s_0793_c 	CCM_06004 or CCM_07445	  0.00	1000.00	  0.00
r_1000_c	s_0717_c + s_0725_c  <=> s_0714_c + s_1458_c 	CCM_07675	-1000.00	1000.00	  0.00
r_1001_c	s_1389_c + s_1420_c  -> s_0303_c + s_0793_c + s_1439_c 	CCM_00554 or CCM_04045	  0.00	1000.00	  0.00
r_1002_c	s_1420_c + s_1439_c  -> s_0303_c + s_0793_c + s_1442_c 	CCM_00554 or CCM_04045	  0.00	1000.00	  0.00
r_1003_c	s_1446_c  -> s_0825_c + s_1239_c 	CCM_01057	  0.00	1000.00	  0.00
r_1012_c	2 s_0190_c + s_0793_c + s_1212_c  -> 2 s_0633_c + s_1207_c + s_1447_c 	CCM_07634	  0.00	1000.00	  0.00
r_1023_c	s_0803_c + s_1207_c + s_1461_c  -> 2 s_0793_c + s_1212_c + s_1458_c 	CCM_01801 or CCM_03300 or CCM_05384 or CCM_05410 or CCM_05450 or CCM_05725 or CCM_07151	  0.00	1000.00	  0.00
r_1025_c	s_0434_c + s_0793_c + s_1467_c  -> s_0298_c + s_0633_c 	CCM_06434	  0.00	1000.00	  0.00
r_1029_c	s_0180_c + s_1275_c + s_1471_c  -> s_0417_c + s_0456_c + s_0793_c + s_1458_c + s_1469_c 	CCM_08827	  0.00	1000.00	  0.00
r_1031_c	s_0434_c + s_0991_c + s_1487_c  <=> s_0308_c + s_0394_c + s_0793_c + s_1322_c 	CCM_04111 or CCM_04112 or CCM_06548	-1000.00	1000.00	  0.00
r_1036_c	s_0267_c + s_0293_c + s_0793_c  -> s_0633_c + s_1497_c 	CCM_01506	  0.00	1000.00	  0.00
r_1038_c	s_0793_c + s_1212_c + s_1620_c  -> s_1207_c + s_1616_c 	CCM_05420 and CCM_00029	  0.00	1000.00	  0.00
r_1040_c	s_1045_c  -> s_0359_c + s_1003_c 	CCM_08747 or CCM_09574	  0.00	1000.00	  0.00
r_1041_c	s_0803_c + s_1238_c  -> s_1045_c + s_1322_c 	CCM_08537	  0.00	1000.00	  0.00
